in	O
this	O
element	O
accounts	O
for	O
the	O
higher	O
expression	O
level	O
of	O
Roc5	B-GENE
in	O
the	O
rl(t	O
)	O
mutant	O
compared	O
to	O
the	O
wild_type	O
,	O
which	O
ultimately	O
leads	O
to	O
adaxial	O
rolling	O
of	O
the	O
leaf	O
.	O

This	O
discovery	O
further	O
enhances	O
our	O
knowledge	O
of	O
the	O
molecular	O
mechanisms	O
underlying	O
leaf	B-PHENOTYPE
rolling	I-PHENOTYPE
in	O
rice	O
.	O

A	O
number	O
of	O
genes	O
related	O
to	O
panicle	B-PHENOTYPE
development	I-PHENOTYPE
have	O
been	O
cloned	O
and	O
functionally	O
characterized	O
so	O
far	O
.	O

However	O
,	O
more	O
information	O
is	O
needed	O
for	O
fully	O
understanding	O
of	O
the	O
mechanism	O
underlying	O
the	O
panicle	B-PHENOTYPE
development	I-PHENOTYPE
.	O

Moreover	O
,	O
cl4	O
mutant	O
also	O
shows	O
shorter	O
plant	B-PHENOTYPE
height	I-PHENOTYPE
than	O
that	O
of	O
the	O
wild	O
type	O
.	O

As	O
a	O
result	O
,	O
CL4	O
is	O
demonstrated	O
to	O
encode	O
a	O
putative	O
cytochrome	O
P450	O
protein	O
CYP724B1	O
,	O
which	O
is	O
involved	O
in	O
brassinosteroid	B-PHENOTYPE
biosynthesis	I-PHENOTYPE
.	O

These	O
results	O
provide	O
strong	O
evidence	O
that	O
CL4	O
plays	O
an	O
important	O
role	O
in	O
rice	O
panicle	B-PHENOTYPE
development	I-PHENOTYPE
as	O
well	O
as	O
plant	B-PHENOTYPE
height	I-PHENOTYPE
regulat	O
o	O
.	O

The	O
evaluation	O
of	O
yield	O
and	O
carbon	O
(	O
C	O
)	O
and	O
N	O
content	O
of	O
osaat	O
knockout	O
mutants	O
also	O
suggested	O
the	O
important	O
roles	O
of	O
the	O
OsAAT5	B-GENE
,	O
OsAAT7	B-GENE
,	O
OsAAT24	B-GENE
,	O
OsAAT49	B-GENE
and	O
OsAAT60	B-GENE
genes	O
in	O
yield	O
and	O
biomass	O
production	O
and	O
C	O
and	O
N	O
metabolism	O
and	O
distribution	O
in	O
rice	O
plants	O
.	O

We	O
tested	O
the	O
expression	O
of	O
57	O
NAC	B-GENE
genes	O
in	O
the	O
presence	O
of	O
NaCl	O
in	O
young	O
leaves	O
of	O
two	O
elite	O
rice	O
cultivars	O
,	O
Cotaxtla	O
and	O
Tres	O
,	O
which	O
display	O
contrasting	O
responses	O
to	O
salinity	O
at	O
the	O
biochemical	O
and	O
physiological	O
levels	O
.	O

Using	O
qRT_PCR	O
,	O
the	O
expression	O
of	O
41	O
out	O
of	O
57	O
NAC	B-GENE
genes	O
was	O
validated	O
,	O
of	O
which	O
23	O
showed	O
regulation	O
by	O
NaCl	O
.	O

We	O
identified	O
two	O
NAC	B-GENE
genes	O
(	O
Os02g56600	O
and	O
Os12g07790	O
)	O
induced	O
in	O
Cotaxtla	O
,	O
but	O
repressed	O
in	O
Tres	O
when	O
plants	O
were	O
exposed	O
to	O
100	O
mM	O
NaCl	O
in	O
nutrient	O
solution	O
.	O

Furthermore	O
,	O
shoot	O
growth	O
was	O
more	O
affected	O
in	O
both	O
cultivars	O
,	O
while	O
root	B-PHENOTYPE
length	I-PHENOTYPE
was	O
not	O
reduced	O
in	O
treated	O
plants	O
in	O
comparison	O
to	O
the	O
controls	O
.	O

We	O
conclude	O
that	O
both	O
elite	O
rice	O
cultivars	O
exhibit	O
different	O
expression	O
patterns	O
of	O
NAC	B-GENE
transcription	O
factors	O
as	O
well	O
as	O
biochemical	O
and	O
physiological	O
responses	O
to	O
salt	O
stress	O
,	O
giving	O
rise	O
to	O
better	O
performance	O
of	O
Cotaxtla	O
plants	O
in	O
comparison	O
to	O
Tres	O
plants	O
under	O
our	O
experimental	O
conditions	O
.	O

Six	O
deletion	O
constructs	O
were	O
made	O
to	O
delineate	O
the	O
binding	O
domain	O
of	O
the	O
UIP1	B-GENE
protein	O
.	O

Further	O
deletion	O
at	O
the	O
region	O
between	O
52	O
and	O
212	O
amino	O
acids	O
revealed	O
that	O
the	O
CBS	O
domain	O
of	O
UIP1	B-GENE
is	O
necessary	O
for	O
binding	O
to	O
30	O
RbcS.	O

Transgenic	O
overexpression	O
of	O
UIP1	B-GENE
in	O
rice	O
resulted	O
in	O
an	O
increase	O
in	O
tolerance	O
to	O
drought	O
stress	O
at	O
the	O
vegetative	O
stage	O
of	O
growth	O
.	O

Under	O
drought	O
,	O
high	O
salt	O
and	O
low	O
temperature	O
conditions	O
,	O
the	O
maximum	O
photo_chemical	O
efficiency	O
of	O
photosystem	O
II	O
(	O
Fv	O
/	O
Fm	O
)	O
of	O
UIP1	B-GENE
plants	O
was	O
higher	O
than	O
those	O
of	O
the	O
nontransgenic	O
plants	O
.	O

Interestingly	O
,	O
the	O
effect	O
of	O
UIP1	B-GENE
overexpression	O
on	O
tolerance	O
to	O
stress	O
was	O
much	O
more	O
pronounced	O
under	O
drought	O
than	O
under	O
high	O
salt	O
and	O
low	O
temperature	O
conditions	O
.	O

Taken	O
together	O
,	O
our	O
results	O
demonstrate	O
that	O
UIP1	B-GENE
interacts	O
with	O
30	O
untranslated	O
region	O
of	O
RbcS1	O
mRNA	O
and	O
increases	O
tolerance	O
of	O
transgenic	O
overexpressors	O
to	O
drought	O
stress	O
.	O

In	O
phylogenetic	O
analysis	O
,	O
OsMAPK33	B-GENE
(	O
Os02g0148100	O
)	O
showed	O
approximately	O
%	O
identity	O
at	O
the	O
amino	O
acid	O
level	O
with	O
other	O
plant	O
MAPKs	O
.	O

To	O
investigate	O
the	O
biological	O
functions	O
of	O
OsMAPK33	B-GENE
in	O
rice	O
MAPK	O
signalling	O
,	O
transgenic	O
rice	O
plants	O
that	O
either	O
overexpressed	O
or	O
suppressed	O
OsMAPK33	B-GENE
were	O
made	O
.	O

Under	O
dehydration	O
conditions	O
,	O
the	O
suppressed	O
lines	O
showed	O
lower	O
osmotic	O
potential	O
compared	O
with	O
that	O
of	O
wild_type	O
plants	O
,	O
suggesting	O
a	O
role	O
of	O
OsMAPK33	B-GENE
in	O
osmotic	O
homeostasis	O
.	O

Nonetheless	O
,	O
the	O
suppressed	O
lines	O
did	O
not	O
display	O
any	O
significant	O
difference	O
in	O
drought	B-PHENOTYPE
tolerance	I-PHENOTYPE
compared	O
with	O
their	O
wild_type	O
plants	O
.	O

However	O
,	O
the	O
overexpressing	O
lines	O
showed	O
greater	O
reduction	O
in	O
biomass	O
accumulation	O
and	O
higher	O
sodium	B-PHENOTYPE
uptake	I-PHENOTYPE
into	O
cells	O
,	O
resulting	O
in	O
a	O
lower	O
K+	O
ratio	O
inside	O
the	O
cell	O
than	O
that	O
in	O
the	O
wild_type	O
plants	O
and	O
OsMAPK33_suppressed	O
lines	O
.	O

These	O
results	O
suggest	O
that	O
OsMAPK33	B-GENE
could	O
play	O
a	O
negative	O
role	O
in	O
salt	O
tolerance	O
through	O
unfavourable	O
ion	B-PHENOTYPE
homeostasis	I-PHENOTYPE
.	O

Gene	O
expression	O
profiling	O
of	O
OsMAPK33	B-GENE
transgenic	O
lines	O
through	O
rice	O
DNA	O
chip	O
analysis	O
showed	O
that	O
OsMAPK33	B-GENE
altered	O
expression	O
of	O
genes	O
involved	O
in	O
ion	O
transport	O
.	O

The	O
promoter	O
of	O
AtSAG12	O
is	O
SA_responsive	O
and	O
reported	O
to	O
be	O
useful	O
to	O
delay	O
senescence	O
by	O
expressing	O
cytokinin	B-PHENOTYPE
biosynthesis	I-PHENOTYPE
gene	O
isopentenyltransferase	O
specifically	O
during	O
senescence	O
in	O
several	O
plants	O
including	O
Arabidopsis	O
,	O
lettuce	O
and	O
rice	O
.	O

OsSAG12_1	O
is	O
the	O
closest	O
homologue	O
of	O
AtSAG12	O
with	O
64	O
%	O
similar	O
amino	O
acid	O
composition	O
.	O

Expression	O
of	O
OsSAG12_1	O
is	O
induced	O
during	O
senescence	O
and	O
pathogen_induced	O
cell	O
death	O
.	O

To	O
evaluate	O
the	O
possible	O
role	O
of	O
OsSAG12_1	O
we	O
generated	O
RNAi	O
transgenic	O
lines	O
in	O
Japonica	O
rice	O
cultivar	O
TP309	O
.	O

The	O
transgenic	O
lines	O
developed	O
early	O
senescence	O
at	O
varying	O
levels	O
and	O
showed	O
enhanced	O
cell	O
death	O
when	O
inoculated	O
with	O
bacterial	O
pathogen	O
Xanthomonas	O
oryzae	B-PHENOTYPE
pv	O
.	O

oryzae	B-PHENOTYPE
.	O

Our	O
results	O
suggest	O
that	O
OsSAG12_1	O
is	O
a	O
negative	O
regulator	O
of	O
cell	O
death	O
in	O
rice	O
.	O

Our	O
previous	O
studies	O
indicate	O
that	O
OsWRKY62	B-GENE
,	O
an	O
OsWRKY	O
IIa	O
subfamily	O
member	O
,	O
functions	O
as	O
a	O
negative	O
regulator	O
of	O
the	O
rice	O
defense	O
against	O
Xanthomonas	O
oryzae	B-PHENOTYPE
pv	O
.	O

oryzae	B-PHENOTYPE
.	O

A	O
twenty_four	O
and	O
a	O
seven	O
_	O
fold	O
higher	O
level	O
of	O
OsCam1_1	O
transcripts	O
were	O
detected	O
in	O
the	O
leaves	O
of	O
the	O
FL530_IL	O
and	O
KDML105	O
rice	O
cultivars	O
,	O
respectively	O
,	O
after	O
30	O
min	O
of	O
salt	O
stress	O
compared	O
to	O
non_salt_stressed	O
plants	O
.	O

Transgenic	O
rice	O
lines	O
that	O
constitutively	O
over_express	O
the	O
OsCam1_1	O
gene	O
were	O
found	O
to	O
up_regulate	O
ABA	O
aldehyde	O
oxidase	O
and	O
9_cis_epoxycarotenoid	O
dioxygenase	O
3	O
,	O
two	O
genes	O
involved	O
in	O
ABA	O
biosynthesis	O
,	O
and	O
to	O
have	O
a	O
higher	O
ABA	O
content	O
,	O
when	O
compared	O
to	O
the	O
wild	O
type	O
and	O
the	O
control	O
transgenic	O
lines	O
without	O
OsCam1_1	O
over_expression	O
.	O

In	O
addition	O
,	O
transgenic	O
plants	O
over_expressing	O
OsCam1_1	O
were	O
more	O
tolerant	O
to	O
salt	O
stress	O
,	O
with	O
,	O
for	O
example	O
,	O
a	O
better	O
ability	O
to	O
maintain	O
their	O
shoot	O
and	O
root	O
mass	O
(	O
as	O
dry	O
weight	O
)	O
during	O
salt	O
stress	O
,	O
than	O
the	O
control	O
plants	O
.	O

These	O
data	O
indicate	O
that	O
OsCam1_1	O
signaling	O
is	O
likely	O
to	O
play	O
an	O
important	O
role	O
in	O
ABA	O
biosynthesis	O
,	O
and	O
the	O
level	O
of	O
OsCam1_1	O
gene	O
expression	O
and	O
ABA	O
accumulation	O
probably	O
contribute	O
to	O
salt	O
resistance	O
in	O
rice	O
.	O

Here	O
,	O
we	O
investigated	O
its	O
functioning	O
in	O
pollen	B-PHENOTYPE
development	I-PHENOTYPE
.	O

Overexpression	O
of	O
OsPCBP	B-GENE
in	O
transgenic	O
rice	O
plants	O
did	O
not	O
lead	O
to	O
phenotypic	O
changes	O
but	O
did	O
delay	O
anther	O
formation	O
by	O
about	O
1	O
week	O
.	O

Cytological	O
observations	O
at	O
different	O
stages	O
revealed	O
that	O
microspores	O
from	O
the	O
OsPCBP	B-GENE
double_stranded	O
RNA	O
interference	O
plants	O
developed	O
normally	O
until	O
the	O
binucleate	O
stage	O
,	O
but	O
about	O
half	O
were	O
later	O
aborted	O
.	O

Further	O
examination	O
of	O
OsPCBP	B-GENE
expression	O
in	O
transgenic	O
lines	O
via	O
RT_PCR	O
showed	O
that	O
a	O
significant	O
reduction	O
in	O
transcripts	O
was	O
correlated	O
with	O
this	O
abortion	O
phenotype	O
.	O

Our	O
experimental	O
results	O
provide	O
convincing	O
evidence	O
that	O
OsPCBP	B-GENE
protein	O
plays	O
an	O
important	O
role	O
during	O
the	O
late	O
stage	O
of	O
pollen	B-PHENOTYPE
development	I-PHENOTYPE
.	O

Tillering	B-PHENOTYPE
is	O
an	O
essential	O
factor	O
used	O
to	O
determine	O
the	O
overall	O
architecture	O
of	O
cereal	O
crops	O
.	O

To	O
better	O
understand	O
the	O
relationship	O
between	O
auxin	O
levels	O
and	O
tillering	B-PHENOTYPE
in	O
rice	O
,	O
we	O
examined	O
rice	O
plants	O
with	O
increased	O
or	O
decreased	O
levels	O
of	O
free	O
IAA	O
.	O

The	O
OsIAGLU	B-GENE
gene	O
driven	O
by	O
the	O
Cauliflower	O
Mosaic	O
Virus	O
35S	O
promoter	O
was	O
transformed	O
into	O
a	O
rice	O
cultivar	O
to	O
generate	O
transgenic	O
rice	O
plants	O
constitutively	O
over_expressing	O
this	O
gene	O
.	O

The	O
number	O
of	O
tillers	O
and	O
panicles	O
significantly	O
increased	O
in	O
the	O
transgenic	O
lines	O
compared	O
to	O
the	O
wild_type	O
plants	O
,	O
while	O
plant	B-PHENOTYPE
height	I-PHENOTYPE
and	O
panicle	B-PHENOTYPE
length	I-PHENOTYPE
decreased	O
.	O

Exogenous	O
IAA	O
treatment	O
at	O
concentrations	O
of	O
10	O
µM	O
and	O
100	O
µM	O
significantly	O
reduced	O
tiller	B-PHENOTYPE
number	I-PHENOTYPE
in	O
three	O
different	O
rice	O
cultivars	O
.	O

Here	O
we	O
reported	O
the	O
identification	O
,	O
molecular	O
and	O
functional	O
characterization	O
of	O
the	O
gene	O
encoding	O
rice	O
(	O
Oryza	O
sativa	O
L	O
,	O
seed	O
LOX3	B-GENE
(	O
sLOX3	O
)	O
.	O

We	O
next	O
showed	O
that	O
overexpression	O
of	O
sLOX3	O
in	O
a	O
japonica	O
sLOX3_normal	O
rice	O
cultivar	O
,	O
Wuyunjing	O
7	O
accelerated	O
the	O
decrease	O
of	O
seed	B-PHENOTYPE
germination	I-PHENOTYPE
ability	O
when	O
the	O
seeds	O
were	O
routinely	O
stored	O
,	O
which	O
demonstrated	O
that	O
sLOX3	O
had	O
a	O
negative	O
effect	O
on	O
seed	B-PHENOTYPE
longevity	I-PHENOTYPE
(	O
storability	O
)	O
.	O

Meanwhile	O
,	O
an	O
increased	O
occurrence	O
of	O
embryo	O
decay	O
was	O
observed	O
in	O
the	O
same	O
transgenic	O
seeds	O
,	O
suggesting	O
that	O
sLOX3	O
might	O
negatively	O
affect	O
seed	B-PHENOTYPE
longevity	I-PHENOTYPE
by	O
facilitating	O
colonization	O
of	O
particular	O
seed	O
pathogens	O
.	O

Our	O
result	O
forwarded	O
the	O
understanding	O
of	O
the	O
effects	O
of	O
9_LOX	O
on	O
rice	O
seed	B-PHENOTYPE
longevity	I-PHENOTYPE
.	O

Expression	O
pattern	O
analysis	O
indicated	O
that	O
OsDREB6	B-GENE
was	O
induced	O
in	O
response	O
to	O
dehydration	O
,	O
high	O
salinity	O
,	O
and	O
most	O
importantly	O
by	O
cold	O
stress	O
(	O
4	O
C	O
)	O
.	O

Analysis	O
using	O
the	O
yeast	O
one_hybrid	O
system	O
showed	O
that	O
OsDREB6	B-GENE
had	O
transcriptional	O
activation	O
activity	O
and	O
bound	O
specifically	O
to	O
the	O
DRE	O
ciselement	O
.	O

Overexpression	O
of	O
OsDREB6	B-GENE
increased	O
tolerance	O
to	O
osmotic	O
,	O
high	O
salt	O
,	O
and	O
cold	O
stresses	O
in	O
transgenic	O
rice	O
whereas	O
,	O
OsDREB6	B-GENE
double_stranded	O
RNA	O
interference	O
(	O
RNAi	O
)	O
lines	O
were	O
found	O
to	O
be	O
more	O
sensitive	O
to	O
these	O
stresses	O
than	O
wildtype	O
rice	O
.	O

Additionally	O
,	O
sugar	O
,	O
proline	O
and	O
catalase	O
levels	O
in	O
OsDREB6	B-GENE
RNAi	O
lines	O
were	O
significantly	O
lower	O
than	O
in	O
the	O
corresponding	O
OsDREB6	B-GENE
overexpression	O
lines	O
and	O
control	O
lines	O
after	O
PEG	O
treatment	O
.	O

The	O
data	O
suggests	O
that	O
OsDREB6	B-GENE
may	O
participate	O
in	O
the	O
stress	O
response	O
by	O
mediating	O
the	O
expression	O
of	O
specific	O
genes	O
,	O
and	O
may	O
also	O
be	O
involved	O
plant	O
metabolism	O
.	O

Together	O
,	O
these	O
results	O
indicated	O
that	O
OsDREB6	B-GENE
plays	O
an	O
important	O
role	O
in	O
the	O
response	O
of	O
plants	O
to	O
a	O
wide	O
range	O
of	O
osmotic	O
stresses	O
.	O

The	O
tapetum	O
of	O
the	O
anther	O
locule	O
encloses	O
the	O
male	O
reproductive	O
cells	O
and	O
plays	O
a	O
supportive	O
role	O
for	O
normal	O
pollen	B-PHENOTYPE
development	I-PHENOTYPE
.	O

Chemical	O
analysis	O
uncovered	O
that	O
pda1	B-GENE
anther	O
had	O
significant	O
lower	O
levels	O
of	O
cutin	O
monomers	O
and	O
cuticular	O
waxes	O
.	O

PDA1	B-GENE
gene	O
encodes	O
an	O
ATP_binding	O
cassette	O
(	O
ABC	O
)	O
half_transporter	O
,	O
namely	O
OsABCG15	B-GENE
,	O
which	O
is	O
conserved	O
from	O
algae	O
to	O
higher	O
plants	O
.	O

In	O
situ	O
RNA	O
hybridization	O
assay	O
showed	O
that	O
PDA1	B-GENE
is	O
strongly	O
expressed	O
in	O
tapetal	O
cells	O
,	O
and	O
weakly	O
in	O
microspores	O
during	O
the	O
anther	B-PHENOTYPE
development	I-PHENOTYPE
.	O

Additionally	O
,	O
the	O
expression	O
of	O
two	O
pollen	O
exine	O
biosynthetic	O
genes	O
CYP704B2	B-GENE
and	O
CYP703A3	B-GENE
was	O
dramatically	O
reduced	O
in	O
pda1	B-GENE
mutant	O
anthers	O
.	O

Altogether	O
,	O
these	O
observations	O
suggest	O
that	O
the	O
tapetum_expressed	O
ABC	O
transporter	O
PDA1	B-GENE
plays	O
a	O
crucial	O
role	O
in	O
secreting	O
lipidic	O
precursors	O
from	O
the	O
tapetum	O
to	O
developing	O
microspores	O
and	O
the	O
anther	O
epidermis	O
.	O

Chlorophyll	O
contents	O
of	O
bgl11	O
decreased	O
significantly	O
than	O
that	O
of	O
its	O
wild_type	O
parent	O
.	O

To	O
isolate	O
the	O
BGL11(t	B-GENE
)	I-GENE
gene	O
,	O
a	O
map_based	B-GENE
cloning	O
strategy	O
was	O
employed	O
,	O
and	O
the	O
gene	O
was	O
finally	O
mapped	O
in	O
a	O
94	O
.	O

Accordingly	O
,	O
the	O
gene	O
(	O
LOC_Os11g38040	O
)	O
was	O
identified	O
as	O
the	O
BGL11(t	B-GENE
)	I-GENE
gene	O
.	O

These	O
results	O
are	O
very	O
valuable	O
for	O
further	O
study	O
on	O
BGL11(t	B-GENE
)	I-GENE
gene	O
and	O
illuminating	O
the	O
mechanism	O
of	O
chloroplast	B-PHENOTYPE
development	I-PHENOTYPE
in	O
rice	O
.	O

Compared	O
to	O
the	O
wild	O
type	O
,	O
the	O
panicle	O
of	O
dp2	B-GENE
mutant	O
exhibited	O
more	O
branches	O
and	O
denser	O
grains	O
.	O

Further	O
more	O
,	O
the	O
number	O
of	O
spikelets	O
per	O
panicle	O
,	O
number	O
of	O
primary	O
branches	O
and	O
secondary	O
branches	O
of	O
dp2	B-GENE
mutant	O
were	O
significantly	O
increased	O
while	O
the	O
panicle	B-PHENOTYPE
length	I-PHENOTYPE
,	O
and	O
1,000_grain	O
weight	O
were	O
significantly	O
decreased	O
.	O

Polymorphic	O
analysis	O
of	O
SSR	O
and	O
InDel	O
markers	O
demonstrated	O
that	O
the	O
DP2	B-GENE
gene	O
was	O
located	O
at	O
the	O
long	O
arm	O
of	O
chromosome	O
2,which	O
was	O
further	O
mapped	O
between	O
SSR	O
markers	O
RM341	O
and	O
RM13356	O
in	O
a	O
physical	O
region	O
of	O
398	O
kb	O
.	O

Within	O
this	O
region	O
,	O
the	O
RCN2	B-GENE
(	O
LOC_Os02g32950	O
)	O
gene	O
which	O
was	O
annotated	O
relating	O
to	O
the	O
development	O
of	O
rice	O
panicle	O
was	O
found	O
.	O

Compared	O
to	O
the	O
wild	O
type	O
,	O
the	O
sequence	O
of	O
RCN2	B-GENE
gene	O
in	O
the	O
dp2	B-GENE
mutant	O
showed	O
that	O
two	O
SNPs	O
replacement	O
had	O
taken	O
place	O
in	O
the	O
promoter	O
region	O
(	O
G	O
A	O
)	O
and	O
the	O
intron	O
region	O
(	O
A	O
T	O
)	O
,	O
respectively	O
.	O

The	O
dp2	B-GENE
mutant	O
could	O
be	O
a	O
novel	O
mutant	O
of	O
RCN2	B-GENE
gene	O
and	O
this	O
novel	O
mutant	O
might	O
be	O
useful	O
for	O
further	O
studies	O
on	O
this	O
gene	O
.	O

ZFP182	B-GENE
codes	O
an	O
18	O
.	O

The	O
expression	O
analysis	O
showed	O
that	O
ZFP182	B-GENE
gene	O
was	O
constitutively	O
expressed	O
in	O
leaves	O
,	O
culms	O
,	O
roots	O
and	O
spikes	O
at	O
the	O
adult	O
rice	O
plants	O
,	O
and	O
markedly	O
induced	O
in	O
the	O
seedlings	O
by	O
cold	O
(	O
4	O
°	O
C	O
)	O
,	O
150	O
mM	O
NaCl	O
and	O
0	O
.	O

4	O
kb	O
promoter	O
region	O
of	O
ZFP182	B-GENE
gene	O
was	O
fused	O
into	O
GUS	O
reporter	O
gene	O
and	O
transformed	O
into	O
tobacco	O
.	O

Expression	O
of	O
ZFP182	B-GENE
in	O
transgenic	O
tobacco	O
and	O
overexpression	O
in	O
rice	O
increased	O
plant	O
tolerance	O
to	O
salt	O
stress	O
.	O

These	O
results	O
demonstrated	O
that	O
ZFP182	B-GENE
might	O
be	O
involved	O
in	O
plant	O
responses	O
to	O
salt	O
stress	O
.	O

OsWRKY53	B-GENE
was	O
also	O
induced	O
in	O
suspension_cultured	O
rice	O
cells	O
by	O
a	O
fungal	O
cerebroside	O
elicitor	O
and	O
in	O
rice	O
plants	O
by	O
infection	O
with	O
the	O
blast	O
fungus	O
Magnaporthe	O
grisea	O
.	O

A	O
fusion	O
of	O
OsWRKY53	B-GENE
with	O
green	O
fluorescent	O
protein	O
was	O
detected	O
exclusively	O
in	O
the	O
nuclei	O
of	O
onion	O
epidermal	O
cells	O
,	O
and	O
OsWRKY53	B-GENE
protein	O
specifically	O
bound	O
to	O
W_box	O
elements	O
.	O

A	O
transient	O
assay	O
using	O
the	O
particle	O
bombardment	O
method	O
showed	O
that	O
OsWRKY53	B-GENE
is	O
a	O
transcriptional	O
activator	O
.	O

Finally	O
,	O
overexpression	O
of	O
OsWRKY53	B-GENE
in	O
rice	O
plants	O
resulted	O
in	O
enhanced	O
resistance	O
to	O
M.	O

These	O
results	O
strongly	O
suggest	O
that	O
OsWRKY53	B-GENE
is	O
a	O
transcription	O
factor	O
that	O
plays	O
important	O
roles	O
in	O
elicitor_induced	O
defense	O
signaling	O
pathways	O
in	O
rice	O
.	O

Differential	O
screening	O
of	O
a	O
cDNA	O
library	O
constructed	O
using	O
poly(A)+	O
RNA	O
from	O
suspension_cultured	O
rice	O
cells	O
treated	O
with	O
jasmonic	O
acid	O
(	O
JA	O
)	O
for	O
h	O
yielded	O
a	O
cDNA	O
of	O
a	O
gene	O
tentatively	O
named	O
RERJ1	B-GENE
that	O
is	O
upregulated	O
in	O
response	O
to	O
exogenous	O
JA	O
.	O

Northern	O
blot	O
analysis	O
indicated	O
that	O
the	O
RERJ1	B-GENE
mRNA	O
levels	O
peaked	O
at	O
h	O
after	O
the	O
addition	O
of	O
jasmonic	O
acid	O
and	O
then	O
decreased	O
gradually	O
.	O

RERJ1	B-GENE
encodes	O
a	O
transcriptional	O
regulator	O
with	O
a	O
basic	O
helix	O
loop	O
helix	O
motif	O
.	O

The	O
phenotypes	O
of	O
transgenic	O
rice	O
plants	O
overexpressing	O
sense	O
or	O
antisense	O
RERJ1	B-GENE
mRNA	O
demonstrated	O
that	O
RERJ1	B-GENE
is	O
involved	O
in	O
the	O
growth	B-PHENOTYPE
inhibition	I-PHENOTYPE
of	O
rice	O
shoots	O
caused	O
by	O
JA	O
.	O

Other	O
biological	O
functions	O
of	O
RERJ1	B-GENE
are	O
discussed	O
from	O
an	O
evolutionary	O
standpoint	O
.	O

The	O
plant_specific	O
NAC	B-GENE
(	O
NAM	O
,	O
ATAF1/2	O
,	O
CUC2	O
)	O
transcription	O
factors	O
play	O
diverse	O
roles	O
in	O
plant	O
development	O
and	O
stress	O
responses	O
.	O

In	O
this	O
study	O
,	O
a	O
rice	O
NAC	B-GENE
gene	O
,	O
ONAC045	B-GENE
,	O
was	O
functionally	O
characterized	O
,	O
especially	O
with	O
regard	O
to	O
its	O
role	O
in	O
abiotic	O
stress	O
resistance	O
.	O

Expression	O
analysis	O
revealed	O
that	O
ONAC045	B-GENE
was	O
induced	O
by	O
drought	O
,	O
high	O
salt	O
,	O
and	O
low	O
temperature	O
stresses	O
,	O
and	O
abscisic	O
acid	O
(	O
ABA	O
)	O
treatment	O
in	O
leaves	O
and	O
roots	O
.	O

Transcriptional	O
activation	O
assay	O
in	O
yeast	O
indicated	O
that	O
ONAC045	B-GENE
functioned	O
as	O
a	O
transcriptional	O
activator	O
.	O

Transient	O
expression	O
of	O
GFP_ONAC045	O
in	O
onion	O
epidermal	O
cells	O
revealed	O
that	O
ONAC045	B-GENE
protein	O
was	O
localized	O
in	O
the	O
nucleus	O
.	O

Transgenic	O
rice	O
plants	O
overexpressing	O
ONAC045	B-GENE
showed	O
enhanced	O
tolerance	O
to	O
drought	O
and	O
salt	O
treatments	O
.	O

Together	O
,	O
these	O
results	O
suggest	O
that	O
ONAC045	B-GENE
encodes	O
a	O
novel	O
stress_responsive	O
NAC	B-GENE
transcription	O
factor	O
and	O
is	O
potential	O
useful	O
for	O
engineering	O
drought	O
and	O
salt	O
tolerant	O
rice	O
.	O

Among	O
them	O
,	O
OsDEG10	B-GENE
is	O
predicted	O
to	O
encode	O
a	O
small	O
RNA_binding	O
protein	O
(	O
RBP	O
)	O
and	O
the	O
transcript	O
levels	O
of	O
OsDEG10	B-GENE
strongly	O
increased	O
under	O
most	O
of	O
abiotic	O
stress	O
treatments	O
such	O
as	O
high	O
light	O
,	O
anoxia	O
,	O
NaCl	O
,	O
ABA	O
,	O
MV	O
and	O
cold	O
.	O

However	O
,	O
the	O
transcript	O
levels	O
of	O
two	O
rice	O
OsDEG10	B-GENE
homologs	O
were	O
not	O
changed	O
under	O
those	O
treatments	O
.	O

Our	O
results	O
suggest	O
that	O
OsDEG10	B-GENE
is	O
a	O
small	O
RBP	O
involved	O
in	O
the	O
response	O
to	O
various	O
abiotic	O
stresses	O
.	O

Specifically	O
,	O
down_regulation	O
of	O
HDA703	B-GENE
by	O
amiRNA	O
reduced	O
rice	O
peduncle	O
elongation	O
and	O
fertility	B-PHENOTYPE
,	O
while	O
inactivation	O
of	O
a	O
closely	O
related	O
homolog	O
HDA710	B-GENE
by	O
RNAi	O
affected	O
vegetative	O
growth	O
.	O

HDA704	B-GENE
RNAi	O
altered	O
plant	B-PHENOTYPE
height	I-PHENOTYPE
and	O
flag	B-PHENOTYPE
leaf	I-PHENOTYPE
morphology	I-PHENOTYPE
.	O

Down_regulation	O
of	O
HDT702	B-GENE
led	O
to	O
the	O
production	O
of	O
narrowed	O
leaves	O
and	O
stems	O
.	O

Usually	O
,	O
the	O
single	O
copy	O
OsGLP1	B-GENE
gene	O
in	O
rice	O
plant	O
was	O
found	O
to	O
be	O
expressed	O
predominantly	O
in	O
green	O
vegetative	O
tissues	O
.	O

The	O
transgenic	O
rice	O
lines	O
showed	O
significant	O
reduction	O
in	O
endogenous	O
OsGLP1	B-GENE
expression	O
due	O
to	O
26	O
nt	O
siRNA_mediated	O
gene	O
silencing	O
,	O
displayed	O
semi_dwarfism	O
and	O
were	O
affected	O
seriously	O
